user_id,transaction_date,revenue,platform,acquisition_channel
user_705,22-07-2024,80.77,web,Organic Search
user_705,05-11-2024,18.78,app,Email Campaign
user_705,15-12-2024,93.11,web,Google Ads
user_705,12-06-2024,67.26,web,Facebook Ads
user_705,08-05-2024,19.70,web,Organic Search
user_705,22-07-2024,51.36,web,Google Ads
user_706,30-11-2024,53.59,web,Email Campaign
user_707,14-06-2024,60.32,app,Facebook Ads
user_708,02-04-2024,80.98,web,Facebook Ads
user_708,16-10-2024,45.90,web,Facebook Ads
user_708,02-12-2024,89.99,web,Email Campaign
user_708,15-12-2024,81.85,app,Facebook Ads
user_709,10-12-2024,57.58,web,Email Campaign
user_709,28-11-2024,73.27,web,Organic Search
user_710,19-10-2024,52.46,web,Google Ads
user_710,12-11-2024,56.03,web,Facebook Ads
user_711,04-11-2024,8.38,web,Facebook Ads
user_711,18-07-2024,21.31,web,Facebook Ads
user_712,22-02-2024,17.91,web,Facebook Ads
user_712,03-04-2024,10.71,web,Facebook Ads
user_712,15-02-2024,72.44,web,Email Campaign
user_713,14-10-2024,81.77,web,Google Ads
user_713,20-11-2024,60.62,web,Email Campaign
user_713,27-02-2024,22.87,web,Google Ads
user_713,28-05-2024,6.15,web,Google Ads
user_713,18-04-2024,96.47,web,Referral
user_713,16-12-2024,59.47,app,Facebook Ads
user_713,14-04-2024,35.68,web,Referral
user_714,08-10-2024,52.81,web,Email Campaign
user_714,11-11-2024,53.08,app,Email Campaign
user_714,12-11-2024,89.47,app,Google Ads
user_714,13-05-2024,70.69,app,Google Ads
user_717,29-12-2024,25.31,web,Organic Search
user_717,12-05-2024,19.53,app,Referral
user_718,27-05-2024,42.15,web,Email Campaign
user_718,09-10-2024,32.32,web,Facebook Ads
user_718,10-05-2024,54.07,web,Referral
user_718,16-05-2024,93.50,app,Referral
user_718,19-12-2024,95.99,app,Referral
user_718,20-06-2024,36.12,web,Email Campaign
user_718,15-08-2024,54.70,app,Facebook Ads
user_719,28-11-2024,29.80,web,Email Campaign
user_719,10-11-2024,57.84,web,Email Campaign
user_720,12-08-2024,35.35,web,Email Campaign
user_720,10-07-2024,47.97,web,Facebook Ads
user_721,14-10-2024,53.38,web,Referral
user_721,04-02-2024,43.34,web,Facebook Ads
user_721,16-01-2024,19.99,app,Referral
user_721,03-09-2024,37.20,web,Referral
user_721,29-01-2024,77.95,web,Referral
user_722,29-05-2024,85.35,web,Google Ads
user_722,21-04-2024,72.38,web,Referral
user_722,26-03-2024,59.82,web,Email Campaign
user_722,12-04-2024,99.32,web,Facebook Ads
user_722,08-10-2024,41.62,web,Google Ads
user_723,23-12-2024,5.79,app,Email Campaign
user_725,19-10-2024,74.58,app,Facebook Ads
user_725,09-11-2024,67.00,web,Google Ads
user_725,24-07-2024,7.75,web,Referral
user_725,26-08-2024,99.48,web,Referral
user_725,13-10-2024,53.05,app,Referral
user_725,26-08-2024,73.74,app,Organic Search
user_728,30-10-2024,38.84,web,Referral
user_729,18-09-2024,61.86,web,Google Ads
user_729,27-04-2024,55.09,web,Facebook Ads
user_729,20-06-2024,37.16,web,Facebook Ads
user_729,19-03-2024,64.54,web,Referral
user_729,12-03-2024,19.04,web,Facebook Ads
user_729,07-06-2024,12.96,web,Google Ads
user_729,01-04-2024,83.77,web,Organic Search
user_729,27-09-2024,86.90,app,Google Ads
user_730,08-09-2024,61.28,app,Referral
user_730,01-11-2024,26.61,web,Facebook Ads
user_730,10-12-2024,13.36,app,Google Ads
user_730,17-07-2024,76.80,app,Google Ads
user_730,05-07-2024,81.96,web,Organic Search
user_730,07-09-2024,83.41,app,Facebook Ads
user_730,05-09-2024,31.41,web,Facebook Ads
user_731,20-08-2024,7.53,web,Facebook Ads
user_731,28-06-2024,54.35,web,Facebook Ads
user_731,10-09-2024,67.84,web,Organic Search
user_732,14-10-2024,62.73,web,Email Campaign
user_733,30-12-2024,66.16,web,Organic Search
user_734,07-10-2024,57.58,web,Referral
user_734,11-10-2024,84.39,web,Email Campaign
user_734,27-09-2024,37.34,web,Referral
user_734,11-11-2024,97.88,web,Facebook Ads
user_734,12-10-2024,28.83,web,Facebook Ads
user_734,03-10-2024,37.35,web,Referral
user_736,10-07-2024,82.23,web,Facebook Ads
user_736,24-08-2024,80.51,web,Referral
user_736,26-09-2024,14.62,app,Facebook Ads
user_736,17-12-2024,39.97,web,Facebook Ads
user_737,27-09-2024,58.23,web,Facebook Ads
user_737,18-09-2024,42.22,web,Email Campaign
user_737,04-02-2024,98.54,web,Email Campaign
user_737,29-10-2024,45.36,web,Google Ads
user_738,30-11-2024,54.16,web,Facebook Ads
user_738,08-12-2024,93.12,web,Organic Search
user_739,12-10-2024,32.80,web,Organic Search
user_739,07-08-2024,82.12,app,Facebook Ads
user_739,03-11-2024,93.38,web,Facebook Ads
user_739,27-11-2024,15.15,web,Facebook Ads
user_740,12-12-2024,37.11,web,Facebook Ads
user_741,01-05-2024,81.23,web,Referral
user_741,19-09-2024,14.70,web,Email Campaign
user_741,20-08-2024,32.45,web,Referral
user_741,05-10-2024,59.76,app,Organic Search
user_741,10-10-2024,73.04,web,Facebook Ads
user_743,21-06-2024,43.20,web,Referral
user_743,29-12-2024,49.45,web,Email Campaign
user_745,19-09-2024,28.24,app,Referral
user_745,10-07-2024,78.78,web,Facebook Ads
user_745,24-08-2024,35.68,web,Facebook Ads
user_745,23-04-2024,55.72,web,Facebook Ads
user_745,15-03-2024,74.72,web,Google Ads
user_745,09-10-2024,43.87,web,Google Ads
user_745,16-10-2024,65.26,app,Referral
user_746,05-12-2024,43.17,app,Facebook Ads
user_746,12-09-2024,25.80,web,Facebook Ads
user_749,06-06-2024,8.03,web,Email Campaign
user_749,02-06-2024,23.99,web,Organic Search
user_749,26-09-2024,5.81,web,Google Ads
user_750,27-12-2024,68.83,web,Organic Search
user_750,14-06-2024,5.01,app,Google Ads
user_750,18-07-2024,49.63,web,Facebook Ads
user_750,05-10-2024,24.57,app,Referral
user_750,24-11-2024,69.46,web,Referral
user_751,12-11-2024,93.62,web,Facebook Ads
user_751,26-06-2024,70.26,app,Referral
user_751,30-04-2024,94.49,web,Organic Search
user_751,10-08-2024,35.22,web,Email Campaign
user_751,27-10-2024,55.61,web,Email Campaign
user_752,23-11-2024,52.64,web,Referral
user_753,26-03-2024,93.15,web,Facebook Ads
user_753,18-04-2024,19.64,web,Referral
user_753,05-06-2024,70.55,web,Email Campaign
user_754,21-03-2024,71.87,web,Facebook Ads
user_754,11-07-2024,51.47,web,Email Campaign
user_754,17-02-2024,34.23,web,Referral
user_754,08-11-2024,28.61,web,Organic Search
user_754,03-05-2024,28.01,web,Google Ads
user_755,16-08-2024,46.29,web,Google Ads
user_755,07-12-2024,79.70,web,Email Campaign
user_755,15-08-2024,25.86,web,Email Campaign
user_755,26-09-2024,36.94,web,Google Ads
user_756,28-12-2024,83.41,app,Facebook Ads
user_757,16-02-2024,49.40,web,Facebook Ads
user_757,27-08-2024,97.06,web,Google Ads
user_757,06-10-2024,47.26,web,Email Campaign
user_757,24-11-2024,81.13,app,Referral
user_758,12-07-2024,29.57,web,Email Campaign
user_759,20-10-2024,42.74,web,Email Campaign
user_761,06-07-2024,66.61,app,Facebook Ads
user_761,27-09-2024,89.04,web,Facebook Ads
user_761,24-10-2024,94.52,app,Facebook Ads
user_761,17-11-2024,90.94,web,Google Ads
user_762,10-12-2024,61.07,web,Organic Search
user_762,25-12-2024,70.92,app,Google Ads
user_762,24-12-2024,10.54,app,Referral
user_762,22-12-2024,35.84,web,Organic Search
user_762,27-11-2024,88.26,web,Referral
user_762,07-10-2024,79.87,app,Referral
user_763,14-10-2024,44.83,web,Referral
user_763,18-11-2024,52.99,web,Email Campaign
user_764,27-07-2024,9.76,app,Facebook Ads
user_764,28-07-2024,67.12,app,Email Campaign
user_764,03-08-2024,21.93,app,Google Ads
user_764,31-12-2024,55.81,app,Organic Search
user_764,31-10-2024,37.22,web,Email Campaign
user_765,01-10-2024,65.21,web,Organic Search
user_765,06-07-2024,51.39,web,Facebook Ads
user_765,01-10-2024,84.94,web,Facebook Ads
user_765,05-11-2024,33.22,web,Referral
user_766,08-03-2024,15.49,web,Email Campaign
user_766,14-10-2024,61.83,web,Email Campaign
user_766,11-12-2024,92.81,web,Google Ads
user_766,14-10-2024,95.16,app,Organic Search
user_766,19-08-2024,85.20,web,Facebook Ads
user_766,16-08-2024,92.84,web,Google Ads
user_768,21-07-2024,9.23,app,Facebook Ads
user_770,07-11-2024,68.95,app,Organic Search
user_770,28-11-2024,99.07,web,Facebook Ads
user_770,14-10-2024,74.89,web,Referral
user_770,17-09-2024,72.98,app,Email Campaign
user_770,01-10-2024,35.10,app,Google Ads
user_770,24-12-2024,82.44,app,Organic Search
user_773,23-12-2024,52.81,web,Referral
user_774,02-11-2024,21.09,app,Email Campaign
user_774,10-12-2024,95.82,web,Email Campaign
user_774,15-11-2024,95.30,app,Google Ads
user_775,21-05-2024,32.38,web,Organic Search
user_775,02-06-2024,18.48,web,Google Ads
user_775,12-10-2024,25.78,web,Email Campaign
user_775,11-07-2024,35.62,web,Organic Search
user_775,09-05-2024,39.52,web,Referral
user_775,20-08-2024,21.38,web,Facebook Ads
user_776,06-11-2024,19.79,web,Organic Search
user_776,11-12-2024,46.88,web,Google Ads
user_776,26-12-2024,61.35,web,Referral
user_776,16-08-2024,20.14,web,Email Campaign
user_776,28-09-2024,44.56,web,Referral
user_776,18-12-2024,14.31,app,Organic Search
user_776,21-07-2024,34.45,app,Email Campaign
user_777,17-07-2024,71.22,web,Referral
user_778,02-11-2024,67.82,app,Facebook Ads
user_778,21-11-2024,51.51,web,Google Ads
user_778,17-06-2024,19.81,web,Referral
user_778,03-11-2024,72.74,web,Facebook Ads
user_779,03-09-2024,31.05,web,Google Ads
user_779,21-12-2024,17.72,app,Referral
user_779,29-09-2024,53.52,web,Email Campaign
user_782,26-12-2024,6.82,app,Email Campaign
user_783,31-12-2024,7.15,web,Facebook Ads
user_783,08-03-2024,71.47,web,Referral
user_783,15-06-2024,97.33,app,Email Campaign
user_783,01-05-2024,32.60,web,Referral
user_783,02-12-2024,31.48,web,Google Ads
user_783,13-03-2024,41.77,web,Organic Search
user_787,07-11-2024,35.56,web,Facebook Ads
user_787,13-06-2024,44.55,app,Email Campaign
user_787,05-10-2024,35.21,web,Google Ads
user_787,01-04-2024,28.68,web,Email Campaign
user_787,22-10-2024,58.46,app,Referral
user_787,06-11-2024,65.96,app,Email Campaign
user_787,29-03-2024,29.23,web,Google Ads
user_787,19-08-2024,34.02,app,Email Campaign
user_790,04-09-2024,60.10,app,Organic Search
user_790,31-03-2024,50.27,web,Email Campaign
user_790,22-12-2024,12.09,app,Referral
user_790,02-02-2024,96.42,web,Organic Search
user_790,19-04-2024,31.11,web,Organic Search
user_790,21-11-2024,77.88,web,Organic Search
user_791,05-10-2024,72.99,app,Email Campaign
user_791,31-10-2024,21.40,web,Google Ads
user_791,21-06-2024,52.50,web,Google Ads
user_792,22-12-2024,26.51,web,Email Campaign
user_795,03-12-2024,22.69,web,Referral
user_795,10-11-2024,84.99,web,Email Campaign
user_795,25-11-2024,74.03,web,Google Ads
user_796,26-12-2024,48.46,web,Email Campaign
user_796,15-08-2024,70.36,app,Email Campaign
user_796,23-08-2024,84.93,web,Facebook Ads
user_796,20-09-2024,79.06,web,Referral
user_796,20-12-2024,99.21,web,Google Ads
user_796,25-08-2024,5.18,app,Google Ads
user_797,03-12-2024,65.24,app,Referral
user_801,10-05-2024,8.14,web,Google Ads
user_801,28-08-2024,77.48,web,Email Campaign
user_801,13-05-2024,72.64,app,Referral
user_802,18-11-2024,17.90,web,Google Ads
user_803,01-10-2024,98.71,web,Referral
user_803,02-10-2024,8.05,web,Facebook Ads
user_804,11-10-2024,61.62,web,Referral
user_804,19-10-2024,65.46,app,Organic Search
user_805,07-07-2024,42.81,web,Facebook Ads
user_805,13-03-2024,28.67,app,Email Campaign
user_805,02-05-2024,92.06,web,Email Campaign
user_805,03-12-2024,79.98,web,Organic Search
user_806,16-06-2024,15.96,web,Google Ads
user_806,20-08-2024,64.18,web,Referral
user_806,24-06-2024,90.88,web,Referral
user_807,01-04-2024,95.21,app,Facebook Ads
user_807,20-06-2024,36.55,web,Email Campaign
user_807,02-11-2024,81.57,web,Google Ads
user_807,22-03-2024,45.64,web,Email Campaign
user_807,06-12-2024,78.00,web,Google Ads
user_807,07-05-2024,60.08,web,Referral
user_807,16-09-2024,10.53,web,Google Ads
user_808,16-12-2024,45.17,web,Email Campaign
user_808,29-09-2024,40.14,web,Email Campaign
user_808,29-09-2024,80.44,app,Email Campaign
user_809,04-11-2024,86.91,app,Google Ads
user_809,22-12-2024,58.05,app,Organic Search
user_809,03-12-2024,5.02,web,Referral
user_809,02-12-2024,6.74,web,Organic Search
user_810,08-04-2024,95.04,web,Facebook Ads
user_811,06-10-2024,54.58,web,Organic Search
user_811,04-12-2024,60.00,web,Google Ads
user_811,01-06-2024,78.76,web,Google Ads
user_811,29-09-2024,98.25,app,Referral
user_812,03-09-2024,63.89,web,Email Campaign
user_812,21-10-2024,94.17,web,Referral
user_812,26-09-2024,17.81,app,Facebook Ads
user_813,23-11-2024,28.87,web,Referral
user_813,30-04-2024,75.47,app,Email Campaign
user_813,08-12-2024,27.23,web,Google Ads
user_814,22-12-2024,58.72,app,Facebook Ads
user_815,01-09-2024,76.26,app,Facebook Ads
user_815,18-02-2024,42.03,web,Organic Search
user_817,03-12-2024,35.86,web,Google Ads
user_817,15-11-2024,49.76,app,Referral
user_817,07-07-2024,90.26,app,Email Campaign
user_817,29-12-2024,25.63,web,Referral
user_818,19-02-2024,76.36,app,Google Ads
user_818,17-05-2024,66.17,app,Google Ads
user_819,07-09-2024,5.66,web,Email Campaign
user_819,28-08-2024,29.72,web,Referral
user_821,29-12-2024,67.63,web,Organic Search
user_821,25-06-2024,32.69,web,Email Campaign
user_824,14-09-2024,66.06,app,Email Campaign
user_824,04-08-2024,90.86,web,Referral
user_824,23-11-2024,37.40,web,Facebook Ads
user_824,02-07-2024,8.59,web,Organic Search
user_824,01-09-2024,48.01,web,Referral
user_824,02-11-2024,75.58,app,Organic Search
user_824,21-07-2024,23.26,web,Referral
user_827,04-12-2024,52.22,web,Google Ads
user_827,19-12-2024,20.33,web,Google Ads
user_829,17-05-2024,63.67,app,Google Ads
user_829,31-10-2024,71.79,web,Referral
user_830,23-09-2024,35.36,web,Google Ads
user_830,07-09-2024,32.06,web,Google Ads
user_830,30-06-2024,28.99,web,Organic Search
user_830,10-05-2024,99.09,web,Organic Search
user_830,08-12-2024,83.01,web,Google Ads
user_830,11-05-2024,46.31,web,Google Ads
user_833,25-05-2024,86.51,web,Facebook Ads
user_833,16-11-2024,27.82,web,Referral
user_834,08-04-2024,44.62,web,Organic Search
user_834,28-09-2024,84.22,web,Facebook Ads
user_834,29-07-2024,44.10,web,Google Ads
user_834,02-05-2024,43.44,web,Google Ads
user_834,22-11-2024,18.29,web,Organic Search
user_834,26-03-2024,77.45,web,Facebook Ads
user_834,04-07-2024,44.04,web,Google Ads
user_834,24-07-2024,89.65,web,Organic Search
user_835,22-03-2024,6.28,web,Email Campaign
user_835,10-07-2024,7.06,web,Facebook Ads
user_835,23-02-2024,13.15,web,Referral
user_836,26-08-2024,24.14,web,Organic Search
user_836,01-07-2024,25.12,app,Email Campaign
user_836,23-11-2024,24.49,app,Email Campaign
user_836,12-05-2024,36.47,web,Facebook Ads
user_837,07-10-2024,34.93,web,Facebook Ads
user_837,22-08-2024,69.50,app,Email Campaign
user_837,24-11-2024,87.46,web,Facebook Ads
user_838,07-09-2024,86.75,web,Referral
user_839,12-11-2024,6.61,web,Facebook Ads
user_840,31-10-2024,17.33,app,Organic Search
user_840,07-06-2024,84.71,app,Email Campaign
user_841,03-11-2024,6.12,web,Organic Search
user_843,29-02-2024,94.52,app,Organic Search
user_843,07-09-2024,49.75,web,Facebook Ads
user_843,18-04-2024,41.50,web,Email Campaign
user_843,27-05-2024,52.19,web,Organic Search
user_843,10-05-2024,9.61,web,Referral
user_843,11-09-2024,43.90,web,Google Ads
user_843,10-02-2024,83.75,web,Google Ads
user_844,12-12-2024,95.77,web,Organic Search
user_845,03-03-2024,19.66,web,Organic Search
user_845,10-11-2024,31.53,web,Facebook Ads
user_845,22-12-2024,72.78,web,Organic Search
user_845,17-02-2024,34.40,app,Google Ads
user_845,04-09-2024,23.32,web,Organic Search
user_845,10-11-2024,50.40,web,Google Ads
user_847,08-10-2024,27.11,web,Email Campaign
user_847,22-08-2024,72.65,web,Facebook Ads
user_847,18-07-2024,18.96,app,Referral
user_847,21-06-2024,32.25,web,Facebook Ads
user_847,01-07-2024,97.01,web,Referral
user_848,22-04-2024,51.37,app,Facebook Ads
user_849,03-09-2024,32.04,app,Google Ads
user_849,04-08-2024,11.87,app,Facebook Ads
user_850,05-12-2024,41.12,app,Referral
user_851,02-08-2024,97.21,web,Referral
user_851,18-06-2024,65.13,web,Referral
user_851,03-10-2024,80.57,web,Organic Search
user_851,12-05-2024,29.15,app,Email Campaign
user_851,17-05-2024,23.44,web,Email Campaign
user_852,24-12-2024,89.86,app,Google Ads
user_852,01-12-2024,56.81,web,Facebook Ads
user_852,21-12-2024,43.00,web,Google Ads
user_852,12-08-2024,31.48,web,Organic Search
user_854,25-05-2024,61.11,web,Google Ads
user_854,15-07-2024,58.48,app,Google Ads
user_855,24-12-2024,57.61,web,Referral
user_857,19-09-2024,85.46,web,Referral
user_857,08-12-2024,12.88,web,Organic Search
user_858,12-11-2024,37.72,web,Organic Search
user_858,30-04-2024,37.65,web,Organic Search
user_858,24-05-2024,94.78,web,Facebook Ads
user_858,06-02-2024,95.49,app,Google Ads
user_858,17-10-2024,82.37,web,Email Campaign
user_858,30-11-2024,40.18,web,Google Ads
user_859,01-08-2024,6.60,web,Organic Search
user_859,08-09-2024,22.02,web,Organic Search
user_859,09-07-2024,64.20,app,Google Ads
user_861,28-10-2024,76.04,web,Organic Search
user_861,11-08-2024,9.70,app,Facebook Ads
user_861,20-11-2024,82.38,web,Facebook Ads
user_862,20-12-2024,18.08,web,Facebook Ads
user_862,04-11-2024,61.06,web,Organic Search
user_864,25-04-2024,77.82,app,Email Campaign
user_864,20-09-2024,11.38,web,Google Ads
user_864,22-03-2024,20.88,web,Google Ads
user_864,30-04-2024,35.62,web,Referral
user_864,16-08-2024,72.06,web,Organic Search
user_864,03-04-2024,13.51,web,Facebook Ads
user_865,19-07-2024,72.84,app,Email Campaign
user_865,05-09-2024,77.09,app,Referral
user_866,13-06-2024,5.30,app,Email Campaign
user_866,01-12-2024,14.93,web,Referral
user_866,12-05-2024,77.89,app,Organic Search
user_866,01-10-2024,95.54,app,Organic Search
user_866,26-11-2024,46.36,web,Organic Search
user_867,11-11-2024,6.90,web,Facebook Ads
user_867,22-06-2024,5.84,web,Email Campaign
user_867,07-03-2024,71.99,app,Email Campaign
user_867,30-10-2024,61.08,web,Organic Search
user_867,15-11-2024,23.24,web,Organic Search
user_867,25-05-2024,67.02,app,Referral
user_867,26-02-2024,43.93,app,Google Ads
user_868,05-04-2024,50.33,web,Email Campaign
user_868,29-03-2024,26.37,app,Referral
user_870,03-10-2024,50.02,web,Facebook Ads
user_871,08-05-2024,44.65,app,Email Campaign
user_871,03-04-2024,29.36,app,Email Campaign
user_872,30-07-2024,88.06,web,Google Ads
user_872,18-09-2024,32.62,web,Referral
user_873,01-12-2024,51.43,web,Email Campaign
user_873,14-10-2024,39.99,web,Referral
user_874,29-03-2024,59.33,app,Google Ads
user_874,08-07-2024,55.21,web,Google Ads
user_874,11-07-2024,48.59,app,Organic Search
user_874,31-07-2024,83.56,app,Referral
user_874,05-06-2024,93.78,web,Facebook Ads
user_874,10-03-2024,47.38,web,Facebook Ads
user_874,25-02-2024,74.37,web,Email Campaign
user_875,02-09-2024,29.61,web,Google Ads
user_875,06-04-2024,74.13,web,Organic Search
user_875,28-11-2024,46.53,app,Referral
user_875,31-12-2024,32.10,web,Organic Search
user_875,06-11-2024,46.75,web,Google Ads
user_875,03-08-2024,34.31,app,Referral
user_876,25-07-2024,82.06,app,Referral
user_877,07-08-2024,22.51,web,Google Ads
user_877,20-08-2024,98.29,web,Email Campaign
user_877,28-12-2024,64.51,web,Google Ads
user_878,12-12-2024,32.09,web,Facebook Ads
user_878,22-11-2024,26.95,web,Facebook Ads
user_878,27-03-2024,70.91,web,Referral
user_878,26-04-2024,54.82,app,Google Ads
user_878,08-08-2024,85.97,app,Organic Search
user_878,11-12-2024,78.73,web,Organic Search
user_879,25-06-2024,20.71,app,Facebook Ads
user_881,23-10-2024,62.59,web,Email Campaign
user_881,30-09-2024,37.21,app,Email Campaign
user_881,24-12-2024,75.28,web,Referral
user_881,01-12-2024,60.82,web,Facebook Ads
user_882,03-12-2024,25.32,web,Email Campaign
user_882,15-09-2024,80.45,web,Facebook Ads
user_882,29-10-2024,50.77,web,Organic Search
user_883,21-05-2024,73.03,web,Google Ads
user_883,23-05-2024,40.80,app,Google Ads
user_883,23-11-2024,23.64,web,Referral
user_883,09-12-2024,14.21,web,Organic Search
user_883,08-08-2024,61.54,web,Referral
user_883,21-11-2024,40.38,app,Facebook Ads
user_883,03-08-2024,35.52,web,Organic Search
user_884,24-10-2024,89.52,app,Referral
user_884,03-11-2024,51.93,web,Referral
user_884,09-08-2024,17.21,web,Google Ads
user_884,17-09-2024,22.50,web,Organic Search
user_885,21-10-2024,29.27,web,Google Ads
user_885,28-08-2024,58.86,web,Referral
user_885,25-11-2024,86.19,web,Facebook Ads
user_885,30-08-2024,32.70,web,Referral
user_885,22-03-2024,60.80,app,Facebook Ads
user_886,20-07-2024,64.46,app,Email Campaign
user_887,27-05-2024,82.34,web,Facebook Ads
user_887,08-05-2024,16.02,web,Facebook Ads
user_887,17-11-2024,8.68,app,Facebook Ads
user_888,07-12-2024,31.68,app,Email Campaign
user_888,16-10-2024,84.19,web,Referral
user_889,19-04-2024,57.80,web,Referral
user_889,07-07-2024,76.81,web,Google Ads
user_889,23-03-2024,74.50,web,Email Campaign
user_892,10-12-2024,34.68,web,Google Ads
user_893,21-10-2024,52.00,web,Google Ads
user_893,13-10-2024,66.52,app,Email Campaign
user_893,10-07-2024,66.88,web,Facebook Ads
user_893,20-10-2024,12.29,web,Referral
user_893,16-08-2024,66.09,web,Facebook Ads
user_894,22-09-2024,50.70,web,Facebook Ads
user_894,05-03-2024,92.70,app,Organic Search
user_895,02-06-2024,33.19,web,Email Campaign
user_895,15-04-2024,10.33,web,Facebook Ads
user_895,14-05-2024,6.93,web,Google Ads
user_896,06-12-2024,10.52,app,Organic Search
user_896,26-12-2024,21.29,app,Google Ads
user_897,13-12-2024,42.50,app,Facebook Ads
user_898,13-12-2024,73.56,web,Google Ads
user_898,05-07-2024,44.10,web,Referral
user_899,05-11-2024,43.02,web,Referral
user_900,24-11-2024,11.67,web,Referral
user_900,12-11-2024,87.69,web,Organic Search
user_900,04-12-2024,54.20,app,Organic Search
user_900,05-10-2024,92.16,web,Organic Search
user_900,13-07-2024,26.12,web,Facebook Ads
user_900,23-06-2024,87.62,web,Facebook Ads
user_900,08-08-2024,13.75,web,Facebook Ads
user_901,20-10-2024,93.47,web,Facebook Ads
user_903,14-05-2024,13.88,app,Referral
user_907,23-07-2024,41.71,web,Google Ads
user_907,27-02-2024,76.20,web,Email Campaign
user_907,06-09-2024,17.55,web,Referral
user_907,14-02-2024,40.37,web,Google Ads
user_907,26-09-2024,73.46,web,Facebook Ads
user_908,23-07-2024,36.80,web,Organic Search
user_908,21-09-2024,30.43,app,Organic Search
user_912,07-10-2024,49.67,app,Organic Search
user_912,24-09-2024,66.43,app,Google Ads
user_913,04-10-2024,6.05,web,Referral
user_914,03-05-2024,39.41,app,Email Campaign
user_914,12-03-2024,65.24,web,Facebook Ads
user_914,23-12-2024,54.35,web,Google Ads
user_914,24-05-2024,59.10,app,Referral
user_916,27-05-2024,47.55,app,Facebook Ads
user_916,07-05-2024,75.53,app,Referral
user_916,25-11-2024,29.32,web,Facebook Ads
user_916,07-06-2024,77.87,app,Google Ads
user_916,11-04-2024,78.29,web,Google Ads
user_917,02-10-2024,6.35,app,Google Ads
user_917,09-09-2024,20.39,app,Facebook Ads
user_919,04-12-2024,60.05,app,Organic Search
user_919,30-12-2024,36.26,web,Google Ads
user_920,24-06-2024,73.21,app,Facebook Ads
user_920,10-12-2024,61.35,web,Organic Search
user_921,09-12-2024,7.92,app,Google Ads
user_921,30-05-2024,35.95,web,Facebook Ads
user_921,16-08-2024,70.14,app,Referral
user_922,31-08-2024,84.35,web,Facebook Ads
user_922,08-08-2024,94.41,web,Email Campaign
user_924,15-08-2024,78.78,web,Referral
user_924,15-02-2024,99.81,web,Facebook Ads
user_924,10-07-2024,31.13,app,Email Campaign
user_924,22-05-2024,46.06,web,Organic Search
user_924,29-10-2024,45.58,web,Referral
user_925,03-11-2024,33.19,app,Email Campaign
user_925,23-07-2024,46.81,app,Google Ads
user_925,11-10-2024,84.29,web,Organic Search
user_925,19-10-2024,48.83,web,Facebook Ads
user_925,30-06-2024,31.55,web,Email Campaign
user_925,09-07-2024,21.25,web,Organic Search
user_925,15-09-2024,78.46,web,Email Campaign
user_925,31-08-2024,37.92,web,Organic Search
user_926,01-09-2024,39.77,app,Email Campaign
user_926,30-09-2024,30.94,web,Referral
user_927,19-12-2024,69.05,web,Email Campaign
user_928,17-10-2024,46.45,web,Referral
user_928,09-09-2024,77.33,web,Organic Search
user_928,07-12-2024,5.78,app,Facebook Ads
user_928,30-10-2024,94.99,web,Referral
user_929,20-07-2024,35.20,web,Organic Search
user_929,26-10-2024,29.13,web,Google Ads
user_929,10-10-2024,68.11,web,Referral
user_929,29-06-2024,8.70,app,Organic Search
user_930,16-05-2024,18.52,app,Email Campaign
user_930,23-06-2024,15.28,web,Facebook Ads
user_930,10-07-2024,84.64,app,Referral
user_933,03-04-2024,11.49,app,Google Ads
user_933,07-05-2024,89.22,app,Google Ads
user_933,20-06-2024,58.75,web,Organic Search
user_935,12-12-2024,87.80,web,Google Ads
user_935,26-12-2024,85.04,web,Email Campaign
user_936,31-10-2024,15.50,app,Facebook Ads
user_936,02-12-2024,39.28,web,Organic Search
user_938,22-12-2024,92.56,app,Facebook Ads
user_939,19-10-2024,30.90,web,Organic Search
user_939,25-09-2024,87.50,web,Organic Search
user_941,19-04-2024,38.23,web,Google Ads
user_941,06-11-2024,99.04,web,Organic Search
user_941,31-12-2024,21.13,web,Email Campaign
user_942,22-09-2024,17.04,app,Referral
user_942,10-05-2024,88.90,app,Facebook Ads
user_942,09-07-2024,45.01,app,Email Campaign
user_942,26-07-2024,23.23,web,Google Ads
user_942,01-02-2024,16.36,web,Google Ads
user_942,02-08-2024,44.51,web,Google Ads
user_944,24-10-2024,94.48,web,Facebook Ads
user_944,20-10-2024,39.68,web,Referral
user_944,16-09-2024,5.74,web,Referral
user_944,12-05-2024,64.60,app,Facebook Ads
user_944,01-05-2024,82.66,web,Facebook Ads
user_945,09-04-2024,33.14,web,Facebook Ads
user_945,15-03-2024,47.17,web,Organic Search
user_945,22-08-2024,44.39,web,Email Campaign
user_946,11-11-2024,31.37,web,Referral
user_947,15-09-2024,45.25,web,Facebook Ads
user_947,23-05-2024,87.59,web,Referral
user_947,15-09-2024,64.58,web,Facebook Ads
user_947,10-06-2024,8.05,web,Facebook Ads
user_947,26-05-2024,85.61,web,Referral
user_947,13-10-2024,99.86,web,Email Campaign
user_947,30-12-2024,22.35,web,Referral
user_947,17-06-2024,59.63,web,Referral
user_950,11-05-2024,17.98,web,Email Campaign
user_950,22-11-2024,42.87,web,Email Campaign
user_952,29-11-2024,15.38,app,Facebook Ads
user_953,13-07-2024,86.21,web,Referral
